"","X","DistCode","DistName","SchCode","Year","Takeover","SchName","SchType","Neighborhood","Charter","GroupType","GroupName","TestSubject","Level_1_Count","Level_2_Count","Level_3_Count","Level_4_Count","Total_Count","Level_1_Percentage","Level_2_Percentage","Level_3_Percentage","Level_4_Percentage"
"12853",3223,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","lunch","Yes","Science",20,32,2,0,54,0.37037037037037,0.592592592592593,0.037037037037037,0
"12854",3224,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","migrant","No","ELA",34,51,16,1,102,0.333333333333333,0.5,0.156862745098039,0.00980392156862745
"12855",3225,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","migrant","No","Math",49,42,11,0,102,0.480392156862745,0.411764705882353,0.107843137254902,0
"12856",3226,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","migrant","No","Science",22,39,2,0,63,0.349206349206349,0.619047619047619,0.0317460317460317,0
"12857",3227,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","military","No","ELA",34,50,16,1,101,0.336633663366337,0.495049504950495,0.158415841584158,0.0099009900990099
"12858",3228,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","military","No","Math",48,42,11,0,101,0.475247524752475,0.415841584158416,0.108910891089109,0
"12859",3229,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","military","No","Science",22,39,2,0,63,0.349206349206349,0.619047619047619,0.0317460317460317,0
"12860",3230,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","military","Yes","ELA",0,0,0,0,0,0,0,0,0
"12861",3231,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","military","Yes","Math",0,0,0,0,0,0,0,0,0
"12862",3232,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","Race7","AS7","ELA",0,0,0,0,0,0,0,0,0
"12863",3233,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","Race7","AS7","Math",0,0,0,0,0,0,0,0,0
"12864",3234,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","Race7","BL7","ELA",8,12,2,0,22,0.363636363636364,0.545454545454545,0.0909090909090909,0
"12865",3235,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","Race7","BL7","Math",9,12,1,0,22,0.409090909090909,0.545454545454545,0.0454545454545455,0
"12866",3236,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","Race7","BL7","Science",5,9,0,0,14,0.357142857142857,0.642857142857143,0,0
"12867",3237,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","Race7","HI7","ELA",23,37,10,1,71,0.323943661971831,0.52112676056338,0.140845070422535,0.0140845070422535
"12868",3238,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","Race7","HI7","Math",34,28,9,0,71,0.47887323943662,0.394366197183099,0.126760563380282,0
"12869",3239,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","Race7","HI7","Science",17,24,2,0,43,0.395348837209302,0.558139534883721,0.0465116279069767,0
"12870",3240,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","Race7","MU7","ELA",0,0,0,0,0,0,0,0,0
"12871",3241,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","Race7","MU7","Math",0,0,0,0,0,0,0,0,0
"12872",3242,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","Race7","MU7","Science",0,0,0,0,0,0,0,0,0
"12873",3243,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","Race7","WH7","ELA",0,0,0,0,0,0,0,0,0
"12874",3244,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","Race7","WH7","Math",0,0,0,0,0,0,0,0,0
"12875",3245,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","Race7","WH7","Science",0,0,0,0,0,0,0,0,0
"12876",3246,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","sex","Female","ELA",18,30,11,1,60,0.3,0.5,0.183333333333333,0.0166666666666667
"12877",3247,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","sex","Female","Math",28,25,7,0,60,0.466666666666667,0.416666666666667,0.116666666666667,0
"12878",3248,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","sex","Female","Science",14,26,1,0,41,0.341463414634146,0.634146341463415,0.024390243902439,0
"12879",3249,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","sex","Male","ELA",16,21,5,0,42,0.380952380952381,0.5,0.119047619047619,0
"12880",3250,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","sex","Male","Math",21,17,4,0,42,0.5,0.404761904761905,0.0952380952380952,0
"12881",3251,61,"Trinity Academy for the Performing Arts",28606,2022,"Post Takeover","Trinity Academy for the Performing Arts","7-12","Downtown Providence","Yes","sex","Male","Science",8,13,1,0,22,0.363636363636364,0.590909090909091,0.0454545454545455,0
"12882",3252,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","All Students","All","ELA",19,11,14,3,47,0.404255319148936,0.234042553191489,0.297872340425532,0.0638297872340425
"12883",3253,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","All Students","All","Math",23,16,4,3,46,0.5,0.347826086956522,0.0869565217391304,0.0652173913043478
"12884",3254,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","All Students","All","Science",8,26,5,4,43,0.186046511627907,0.604651162790698,0.116279069767442,0.0930232558139535
"12885",3255,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","foster","No","ELA",19,11,14,3,47,0.404255319148936,0.234042553191489,0.297872340425532,0.0638297872340425
"12886",3256,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","foster","No","Math",23,16,4,3,46,0.5,0.347826086956522,0.0869565217391304,0.0652173913043478
"12887",3257,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","foster","No","Science",8,26,5,4,43,0.186046511627907,0.604651162790698,0.116279069767442,0.0930232558139535
"12888",3258,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","Grade","11","ELA",19,11,14,3,47,0.404255319148936,0.234042553191489,0.297872340425532,0.0638297872340425
"12889",3259,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","Grade","11","Math",23,16,4,3,46,0.5,0.347826086956522,0.0869565217391304,0.0652173913043478
"12890",3260,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","Grade","11","Science",8,26,5,4,43,0.186046511627907,0.604651162790698,0.116279069767442,0.0930232558139535
"12891",3261,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","homeless","No","ELA",19,11,14,3,47,0.404255319148936,0.234042553191489,0.297872340425532,0.0638297872340425
"12892",3262,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","homeless","No","Math",23,16,4,3,46,0.5,0.347826086956522,0.0869565217391304,0.0652173913043478
"12893",3263,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","homeless","No","Science",8,26,5,4,43,0.186046511627907,0.604651162790698,0.116279069767442,0.0930232558139535
"12894",3264,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","iep","NOT SWD","ELA",11,10,13,3,37,0.297297297297297,0.27027027027027,0.351351351351351,0.0810810810810811
"12895",3265,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","iep","NOT SWD","Math",15,14,4,3,36,0.416666666666667,0.388888888888889,0.111111111111111,0.0833333333333333
"12896",3266,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","iep","NOT SWD","Science",6,20,5,4,35,0.171428571428571,0.571428571428571,0.142857142857143,0.114285714285714
"12897",3267,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","iep","SWD","ELA",8,1,1,0,10,0.8,0.1,0.1,0
"12898",3268,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","iep","SWD","Math",8,2,0,0,10,0.8,0.2,0,0
"12899",3269,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","iep","SWD","Science",0,0,0,0,0,0,0,0,0
"12900",3270,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","lep","ELL","ELA",0,0,0,0,0,0,0,0,0
"12901",3271,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","lep","ELL","Math",0,0,0,0,0,0,0,0,0
"12902",3272,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","lep","ELL","Science",0,0,0,0,0,0,0,0,0
"12903",3273,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","lep","Not ELL","ELA",17,11,14,3,45,0.377777777777778,0.244444444444444,0.311111111111111,0.0666666666666667
"12904",3274,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","lep","Not ELL","Math",21,16,4,3,44,0.477272727272727,0.363636363636364,0.0909090909090909,0.0681818181818182
"12905",3275,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","lep","Not ELL","Science",7,25,5,4,41,0.170731707317073,0.609756097560976,0.121951219512195,0.0975609756097561
"12906",3276,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","lunch","No","ELA",8,7,12,2,29,0.275862068965517,0.241379310344828,0.413793103448276,0.0689655172413793
"12907",3277,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","lunch","No","Math",13,11,3,2,29,0.448275862068966,0.379310344827586,0.103448275862069,0.0689655172413793
"12908",3278,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","lunch","No","Science",4,15,3,3,25,0.16,0.6,0.12,0.12
"12909",3279,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","lunch","Yes","ELA",11,4,2,1,18,0.611111111111111,0.222222222222222,0.111111111111111,0.0555555555555556
"12910",3280,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","lunch","Yes","Math",10,5,1,1,17,0.588235294117647,0.294117647058824,0.0588235294117647,0.0588235294117647
"12911",3281,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","lunch","Yes","Science",4,11,2,1,18,0.222222222222222,0.611111111111111,0.111111111111111,0.0555555555555556
"12912",3282,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","migrant","No","ELA",19,11,14,3,47,0.404255319148936,0.234042553191489,0.297872340425532,0.0638297872340425
"12913",3283,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","migrant","No","Math",23,16,4,3,46,0.5,0.347826086956522,0.0869565217391304,0.0652173913043478
"12914",3284,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","migrant","No","Science",8,26,5,4,43,0.186046511627907,0.604651162790698,0.116279069767442,0.0930232558139535
"12915",3285,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","military","No","ELA",19,11,14,3,47,0.404255319148936,0.234042553191489,0.297872340425532,0.0638297872340425
"12916",3286,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","military","No","Math",23,16,4,3,46,0.5,0.347826086956522,0.0869565217391304,0.0652173913043478
"12917",3287,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","military","No","Science",8,26,5,4,43,0.186046511627907,0.604651162790698,0.116279069767442,0.0930232558139535
"12918",3288,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","Race7","BL7","ELA",0,0,0,0,0,0,0,0,0
"12919",3289,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","Race7","BL7","Math",0,0,0,0,0,0,0,0,0
"12920",3290,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","Race7","BL7","Science",0,0,0,0,0,0,0,0,0
"12921",3291,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","Race7","HI7","ELA",10,3,5,0,18,0.555555555555556,0.166666666666667,0.277777777777778,0
"12922",3292,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","Race7","HI7","Math",9,6,2,0,17,0.529411764705882,0.352941176470588,0.117647058823529,0
"12923",3293,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","Race7","HI7","Science",2,10,3,0,15,0.133333333333333,0.666666666666667,0.2,0
"12924",3294,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","Race7","MU7","ELA",0,0,0,0,0,0,0,0,0
"12925",3295,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","Race7","MU7","Math",0,0,0,0,0,0,0,0,0
"12926",3296,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","Race7","MU7","Science",0,0,0,0,0,0,0,0,0
"12927",3297,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","Race7","WH7","ELA",5,3,8,3,19,0.263157894736842,0.157894736842105,0.421052631578947,0.157894736842105
"12928",3298,62,"The Greene School",97601,2022,"Post Takeover","The Greene School","9-12","West Greenwich","Yes","Race7","WH7","Math",8,7,1,3,19,0.421052631578947,0.368421052631579,0.0526315789473684,0.157894736842105
